,date_received,complaint_id,rand_client,phonefinal,vru_line,call_id,priority,type,outcome,server,ser_start,ser_exit,ser_time,event_timestamp
3244,2017-09-03,,,983-880-2511,,,,,,,10:17:02,10:20:04,00:03:02,2022-05-01 18:24:49.489688
3245,2013-02-05,,,594-697-4809,,,,,,,15:56:12,16:07:51,00:11:39,2022-05-07 19:34:51.489688
3246,2013-07-02,,,212-206-6834,,,,,,,12:15:00,12:31:05,00:16:05,2022-05-04 11:56:37.489688
3247,2016-01-21,,,469-757-2819,,,,,,,14:13:17,14:29:20,00:16:03,2022-05-09 05:04:58.489688
3248,2014-05-20,,,978-431-8789,,,,,,,09:44:43,10:00:43,00:16:00,2022-05-02 11:31:48.489688
3249,2015-07-27,,,106-614-0486,,,,,,,14:09:12,14:13:30,00:04:18,2022-05-03 09:50:03.489688
3250,2016-04-12,,,819-303-4850,,,,,,,09:21:05,09:22:31,00:01:26,2022-04-30 05:46:49.489688
3251,2018-12-21,,,323-810-2880,,,,,,,12:22:29,12:29:17,00:06:48,2022-05-04 07:48:53.489688
3252,2019-04-27,,,135-593-8762,,,,,,,09:20:19,09:26:49,00:06:30,2022-05-01 23:34:58.489688
3253,2015-04-14,,,508-196-0779,,,,,,,14:26:52,14:27:45,00:00:53,2022-05-05 09:06:37.489688
3254,2016-10-13,,,858-869-3861,,,,,,,11:47:39,12:07:18,00:19:39,2022-05-10 06:21:31.489688
3255,2014-05-10,,,978-700-6301,,,,,,,11:57:10,12:11:24,00:14:14,2022-05-05 06:14:52.489688
3256,2018-09-25,,,674-556-2674,,,,,,,13:06:55,13:21:04,00:14:09,2022-04-30 21:12:55.489688
3257,2019-04-03,,,978-527-8432,,,,,,,14:30:40,14:34:46,00:04:06,2022-05-07 14:22:03.489688
3258,2019-12-22,,,379-721-8570,,,,,,,15:46:06,15:58:17,00:12:11,2022-05-07 02:57:45.489688
3259,2015-04-20,,,913-199-7688,,,,,,,11:39:32,11:40:05,00:00:33,2022-05-03 11:50:32.489688
3260,2017-06-26,,,260-221-5999,,,,,,,09:28:40,09:32:22,00:03:42,2022-05-03 21:09:13.489688
3261,2017-06-25,,,463-576-8017,,,,,,,09:59:13,10:10:21,00:11:08,2022-05-08 16:23:38.489688
3262,2013-09-07,,,681-721-2565,,,,,,,14:23:37,14:37:47,00:14:10,2022-05-10 16:58:00.489688
3263,2017-04-11,,,805-823-7338,,,,,,,10:06:47,10:22:07,00:15:20,2022-05-02 14:04:47.489688
3264,2016-01-13,,,806-209-7851,,,,,,,09:02:18,09:12:18,00:10:00,2022-05-02 05:19:40.489688
3265,2017-08-15,,,212-626-4188,,,,,,,14:02:09,14:22:58,00:20:49,2022-05-09 15:21:33.489688
3266,2014-04-04,,,758-691-3482,,,,,,,15:00:31,15:17:35,00:17:04,2022-05-06 16:52:10.489688
3267,2014-02-22,,,914-637-0231,,,,,,,10:00:45,10:12:21,00:11:36,2022-05-09 02:57:20.489688
3268,2017-08-23,,,684-891-2003,,,,,,,12:19:32,12:26:19,00:06:47,2022-05-01 17:06:42.489688
3269,2013-12-24,,,978-431-8789,,,,,,,11:56:36,12:00:52,00:04:16,2022-04-30 09:01:23.489688
3270,2015-12-04,,,351-613-4548,,,,,,,13:37:08,13:52:09,00:15:01,2022-05-04 12:49:58.489688
3271,2017-05-10,,,463-401-4272,,,,,,,14:59:07,15:07:18,00:08:11,2022-05-08 20:17:04.489688
3272,2016-07-07,,,840-168-6970,,,,,,,15:24:39,15:35:11,00:10:32,2022-05-06 02:07:17.489688
3273,2019-02-10,,,561-204-2011,,,,,,,10:32:28,10:37:05,00:04:37,2022-05-07 20:05:43.489688
3274,2015-05-25,,,957-958-7017,,,,,,,14:04:04,14:22:14,00:18:10,2022-05-07 03:51:10.489688
3275,2017-06-16,,,212-205-6530,,,,,,,09:11:45,09:16:12,00:04:27,2022-05-06 03:30:06.489688
3276,2018-09-24,,,915-818-1976,,,,,,,12:00:56,12:02:02,00:01:06,2022-05-05 06:06:18.489688
3277,2015-11-04,,,959-339-4547,,,,,,,15:52:26,15:57:14,00:04:48,2022-05-01 20:19:37.489688
3278,2017-09-05,,,652-018-1720,,,,,,,10:00:58,10:16:21,00:15:23,2022-05-09 20:23:54.489688
3279,2015-10-26,,,905-907-3508,,,,,,,09:41:49,09:47:17,00:05:28,2022-05-06 16:47:37.489688
3280,2014-12-09,,,458-933-8684,,,,,,,12:06:41,12:25:55,00:19:14,2022-05-05 03:05:53.489688
3281,2018-10-06,,,121-983-2107,,,,,,,13:40:49,13:47:02,00:06:13,2022-05-04 02:10:46.489688
3282,2017-12-28,,,694-424-8121,,,,,,,14:35:01,14:41:34,00:06:33,2022-05-09 09:18:10.489688
3283,2017-09-02,,,212-751-9624,,,,,,,11:45:50,12:00:51,00:15:01,2022-05-07 11:39:06.489688
3284,2016-09-15,,,881-803-5306,,,,,,,10:37:38,10:39:57,00:02:19,2022-05-07 19:46:20.489688
3285,2015-02-16,,,461-185-8491,,,,,,,15:16:03,15:36:52,00:20:49,2022-05-10 07:49:44.489688
3286,2017-01-19,,,184-276-9486,,,,,,,10:15:32,10:18:21,00:02:49,2022-05-10 22:26:20.489688
3287,2016-04-24,,,668-881-6315,,,,,,,11:22:05,11:41:07,00:19:02,2022-05-09 16:55:06.489688
3288,2014-08-10,,,985-272-1093,,,,,,,13:26:23,13:29:08,00:02:45,2022-04-30 18:13:27.489688
3289,2017-08-08,,,617-219-3245,,,,,,,12:23:08,12:38:28,00:15:20,2022-05-02 01:03:25.489688
3290,2018-01-02,,,508-739-1975,,,,,,,14:18:28,14:30:36,00:12:08,2022-05-07 17:23:41.489688
3291,2013-09-07,,,555-496-7059,,,,,,,14:58:09,15:17:23,00:19:14,2022-05-10 21:46:13.489688
3292,2013-07-02,,,508-026-7532,,,,,,,12:09:38,12:25:28,00:15:50,2022-05-08 06:45:17.489688
3293,2014-09-11,,,781-976-7503,,,,,,,14:38:15,14:46:52,00:08:37,2022-05-08 19:10:26.489688
3294,2013-12-06,,,803-222-1075,,,,,,,11:44:59,11:53:18,00:08:19,2022-05-08 18:42:49.489688
3295,2016-11-02,,,920-066-4881,,,,,,,11:49:40,12:10:08,00:20:28,2022-05-03 06:48:53.489688
3296,2016-05-09,,,384-877-3046,,,,,,,10:01:00,10:09:53,00:08:53,2022-04-30 16:32:15.489688
3297,2015-03-05,,,985-513-9077,,,,,,,11:13:54,11:20:53,00:06:59,2022-05-07 20:56:57.489688
3298,2018-12-14,,,212-060-2173,,,,,,,13:13:59,13:26:19,00:12:20,2022-05-09 14:20:39.489688
3299,2019-01-16,,,861-154-7975,,,,,,,14:58:30,15:11:06,00:12:36,2022-05-04 11:55:34.489688
3300,2019-03-03,,,903-457-1706,,,,,,,12:48:15,12:59:47,00:11:32,2022-05-06 18:09:57.489688
3301,2018-08-22,,,978-786-5016,,,,,,,10:34:05,10:49:34,00:15:29,2022-05-10 17:33:22.489688
3302,2016-06-15,,,485-505-9594,,,,,,,10:42:43,10:48:04,00:05:21,2022-05-06 12:18:29.489688
3303,2013-01-01,,,234-808-8240,,,,,,,14:49:15,14:55:36,00:06:21,2022-05-04 00:40:30.489688
3304,2016-11-01,,,259-090-1827,,,,,,,15:45:43,15:56:10,00:10:27,2022-05-08 06:48:18.489688
3305,2018-04-05,,,653-773-3729,,,,,,,13:51:00,14:08:50,00:17:50,2022-05-10 02:05:28.489688
3306,2015-03-17,,,214-352-9726,,,,,,,11:35:20,11:45:02,00:09:42,2022-05-10 21:53:50.489688
3307,2019-07-28,,,109-943-9230,,,,,,,14:00:11,14:17:25,00:17:14,2022-05-02 06:01:03.489688
3308,2017-04-02,,,262-321-1954,,,,,,,09:33:40,09:34:47,00:01:07,2022-05-03 00:49:35.489688
3309,2016-01-01,,,734-658-7098,,,,,,,09:02:42,09:14:38,00:11:56,2022-05-04 06:37:24.489688
3310,2016-12-12,,,655-104-1841,,,,,,,14:26:22,14:42:51,00:16:29,2022-05-09 05:23:41.489688
3311,2017-05-05,,,304-707-9332,,,,,,,14:51:42,15:11:34,00:19:52,2022-05-02 04:17:20.489688
3312,2013-05-24,,,617-595-3809,,,,,,,09:43:43,09:44:38,00:00:55,2022-05-01 07:58:50.489688
3313,2014-06-04,,,315-592-0066,,,,,,,15:15:51,15:17:40,00:01:49,2022-05-07 13:04:43.489688
3314,2018-02-18,,,488-733-1885,,,,,,,11:24:24,11:33:32,00:09:08,2022-05-03 13:48:07.489688
3315,2016-03-20,,,978-559-7245,,,,,,,10:00:45,10:01:07,00:00:22,2022-05-07 23:39:40.489688
3316,2016-08-13,,,549-850-1965,,,,,,,10:14:58,10:29:42,00:14:44,2022-05-06 05:12:14.489688
3317,2019-08-26,,,843-587-8696,,,,,,,09:47:25,09:59:33,00:12:08,2022-05-08 12:43:53.489688
3318,2016-11-03,,,786-139-8177,,,,,,,10:32:50,10:46:20,00:13:30,2022-05-04 06:20:56.489688
3319,2019-09-08,,,833-893-0290,,,,,,,13:15:56,13:22:03,00:06:07,2022-05-08 09:26:49.489688
3320,2016-12-12,,,247-742-4550,,,,,,,15:15:19,15:22:31,00:07:12,2022-05-01 10:10:04.489688
3321,2019-02-15,,,759-824-1019,,,,,,,13:10:03,13:21:10,00:11:07,2022-05-07 08:49:05.489688
3322,2015-02-11,,,575-753-0135,,,,,,,15:04:04,15:23:26,00:19:22,2022-05-03 16:09:39.489688
3323,2013-07-18,,,717-870-0529,,,,,,,13:15:43,13:24:10,00:08:27,2022-05-01 04:58:09.489688
3324,2013-07-08,,,278-228-5091,,,,,,,11:08:22,11:20:24,00:12:02,2022-04-30 22:32:19.489688
3325,2013-08-10,,,196-152-3443,,,,,,,14:33:06,14:39:00,00:05:54,2022-05-07 07:29:23.489688
3326,2013-03-04,,,315-552-3901,,,,,,,15:07:11,15:26:22,00:19:11,2022-05-07 11:06:30.489688
3327,2017-05-15,,,941-990-9556,,,,,,,12:27:10,12:37:34,00:10:24,2022-04-30 00:27:33.489688
3328,2013-08-28,,,982-012-2776,,,,,,,09:59:52,10:19:34,00:19:42,2022-05-09 15:16:02.489688
3329,2018-06-13,,,617-626-7560,,,,,,,15:00:57,15:01:54,00:00:57,2022-05-09 19:52:33.489688
3330,2019-04-26,,,198-560-3859,,,,,,,10:39:42,10:49:02,00:09:20,2022-05-04 17:15:44.489688
3331,2019-07-09,,,623-878-0033,,,,,,,11:03:24,11:23:24,00:20:00,2022-04-30 04:02:34.489688
3332,2016-02-08,,,781-086-3013,,,,,,,12:09:00,12:24:22,00:15:22,2022-05-03 18:58:07.489688
3333,2018-07-01,,,323-810-2880,,,,,,,11:28:41,11:42:38,00:13:57,2022-05-10 05:51:39.489688
3334,2016-05-01,,,460-130-0291,,,,,,,13:51:52,13:56:05,00:04:13,2022-05-01 04:49:57.489688
3335,2015-05-01,,,965-295-2309,,,,,,,14:31:05,14:38:26,00:07:21,2022-05-06 21:09:30.489688
3336,2014-02-16,,,413-296-3795,,,,,,,12:39:03,12:46:28,00:07:25,2022-05-07 02:06:49.489688
3337,2015-04-12,,,954-839-4580,,,,,,,12:30:28,12:49:30,00:19:02,2022-05-04 18:43:06.489688
3338,2015-04-10,,,212-251-5996,,,,,,,09:46:55,09:54:32,00:07:37,2022-04-30 17:41:40.489688
3339,2013-09-04,,,781-650-1437,,,,,,,10:53:09,11:01:25,00:08:16,2022-05-10 04:51:10.489688
3340,2018-11-21,,,913-928-9336,,,,,,,15:55:29,16:08:13,00:12:44,2022-05-01 04:20:22.489688
3341,2017-07-06,,,212-418-1459,,,,,,,15:11:10,15:20:47,00:09:37,2022-05-10 19:48:59.489688
3342,2014-05-26,,,212-621-0332,,,,,,,12:10:15,12:13:13,00:02:58,2022-05-02 22:01:51.489688
3343,2015-05-27,,,580-366-4184,,,,,,,14:30:13,14:39:55,00:09:42,2022-05-01 20:53:08.489688
3344,2018-09-03,,,494-412-9762,,,,,,,09:22:02,09:35:26,00:13:24,2022-05-08 14:59:33.489688
3345,2013-03-07,,,716-342-2867,,,,,,,11:38:32,11:52:22,00:13:50,2022-05-06 12:20:50.489688
3346,2019-11-11,,,509-489-8325,,,,,,,14:43:31,14:46:15,00:02:44,2022-05-07 14:45:41.489688
3347,2015-12-21,,,552-130-8538,,,,,,,11:16:37,11:33:23,00:16:46,2022-05-09 21:44:56.489688
3348,2014-05-27,,,300-424-8103,,,,,,,14:07:08,14:09:44,00:02:36,2022-05-09 02:38:48.489688
3349,2017-06-14,,,915-123-3782,,,,,,,12:15:36,12:21:36,00:06:00,2022-05-07 16:34:01.489688
3350,2017-01-18,,,781-995-6192,,,,,,,14:46:31,14:48:36,00:02:05,2022-05-07 15:19:42.489688
3351,2015-03-06,,,708-719-8768,,,,,,,09:53:53,10:06:16,00:12:23,2022-05-02 04:00:04.489688
3352,2016-12-03,,,508-272-9566,,,,,,,11:02:37,11:09:35,00:06:58,2022-05-07 04:45:28.489688
3353,2018-12-11,,,212-821-1589,,,,,,,14:34:20,14:39:47,00:05:27,2022-04-30 00:45:12.489688
3354,2015-01-25,,,486-029-8220,,,,,,,11:38:12,11:56:47,00:18:35,2022-05-08 04:28:45.489688
3355,2016-02-26,,,748-186-0003,,,,,,,10:58:41,11:02:09,00:03:28,2022-05-08 12:08:31.489688
3356,2017-09-17,,,617-902-5032,,,,,,,12:12:31,12:31:18,00:18:47,2022-05-10 04:05:33.489688
3357,2013-08-21,,,681-981-1762,,,,,,,09:32:55,09:42:25,00:09:30,2022-05-06 10:55:44.489688
3358,2014-09-03,,,212-428-8035,,,,,,,14:55:25,14:56:28,00:01:03,2022-05-04 23:36:56.489688
3359,2014-06-10,,,719-065-4135,,,,,,,15:41:09,15:45:56,00:04:47,2022-05-04 07:20:07.489688
3360,2015-07-18,,,798-103-7589,,,,,,,15:20:14,15:29:57,00:09:43,2022-05-01 09:18:57.489688
3361,2014-11-07,,,315-552-3901,,,,,,,09:20:24,09:20:56,00:00:32,2022-05-04 21:37:38.489688
3362,2016-04-02,,,413-200-5999,,,,,,,10:57:13,11:00:43,00:03:30,2022-04-30 17:07:54.489688
3363,2017-12-21,,,218-333-5509,,,,,,,10:02:53,10:18:18,00:15:25,2022-05-02 07:18:20.489688
3364,2015-11-01,,,212-794-4478,,,,,,,10:32:07,10:48:11,00:16:04,2022-05-07 10:47:20.489688
3365,2013-06-24,,,246-984-2558,,,,,,,10:56:20,11:16:10,00:19:50,2022-05-01 22:31:25.489688
3366,2018-06-17,,,663-446-8838,,,,,,,14:05:41,14:08:33,00:02:52,2022-05-02 23:57:13.489688
3367,2015-05-16,,,212-635-2396,,,,,,,10:27:46,10:34:01,00:06:15,2022-05-08 18:36:06.489688
3368,2015-05-08,,,978-976-2752,,,,,,,10:12:18,10:17:54,00:05:36,2022-05-08 00:57:56.489688
3369,2016-11-07,,,508-742-5784,,,,,,,09:14:32,09:34:52,00:20:20,2022-05-03 19:03:05.489688
3370,2017-06-23,,,617-242-3776,,,,,,,09:09:49,09:28:13,00:18:24,2022-05-01 16:53:41.489688
3371,2014-06-11,,,728-364-2957,,,,,,,12:49:50,13:02:11,00:12:21,2022-05-02 03:12:06.489688
3372,2017-04-06,,,522-898-5739,,,,,,,10:57:13,11:06:38,00:09:25,2022-05-01 11:42:42.489688
3373,2016-07-18,,,971-013-6584,,,,,,,11:49:35,11:49:43,00:00:08,2022-05-10 11:06:27.489688
3374,2015-08-22,,,905-426-6674,,,,,,,12:31:38,12:41:10,00:09:32,2022-05-09 21:17:27.489688
3375,2018-09-26,,,233-108-8020,,,,,,,09:28:22,09:28:42,00:00:20,2022-05-10 10:25:25.489688
3376,2017-05-14,,,125-611-1277,,,,,,,15:15:29,15:32:42,00:17:13,2022-05-09 06:42:29.489688
3377,2015-08-25,,,196-387-2621,,,,,,,11:13:23,11:18:19,00:04:56,2022-05-05 06:56:13.489688
3378,2015-11-09,,,617-110-5471,,,,,,,11:02:58,11:05:03,00:02:05,2022-05-05 19:34:03.489688
3379,2016-01-01,,,807-503-5468,,,,,,,13:36:47,13:57:03,00:20:16,2022-05-05 07:25:54.489688
3380,2019-06-09,,,646-534-5825,,,,,,,09:13:16,09:17:48,00:04:32,2022-05-04 10:20:32.489688
3381,2013-08-17,,,978-401-2642,,,,,,,09:13:51,09:34:11,00:20:20,2022-05-01 22:46:13.489688
3382,2015-03-03,,,537-694-0855,,,,,,,12:50:41,13:08:43,00:18:02,2022-05-10 20:55:52.489688
3383,2015-03-28,,,665-235-5225,,,,,,,14:13:11,14:24:50,00:11:39,2022-05-03 19:35:41.489688
3384,2013-12-15,,,139-092-4948,,,,,,,12:18:25,12:26:05,00:07:40,2022-05-10 06:50:10.489688
3385,2016-09-26,,,569-848-4390,,,,,,,10:54:14,11:08:39,00:14:25,2022-04-30 19:57:11.489688
3386,2019-10-14,,,414-103-6433,,,,,,,10:59:14,11:19:03,00:19:49,2022-05-02 20:07:15.489688
3387,2015-04-17,,,627-808-3593,,,,,,,11:26:45,11:38:40,00:11:55,2022-05-10 04:27:50.489688
3388,2015-06-25,,,841-205-6089,,,,,,,14:22:23,14:37:29,00:15:06,2022-05-08 01:45:29.489688
3389,2015-08-22,,,947-808-9764,,,,,,,15:41:12,15:56:32,00:15:20,2022-05-04 11:51:12.489688
3390,2015-02-01,,,671-114-4889,,,,,,,15:09:24,15:17:42,00:08:18,2022-05-04 07:09:21.489688
3391,2014-07-14,,,370-100-5068,,,,,,,10:50:31,11:08:35,00:18:04,2022-05-06 10:54:45.489688
3392,2013-09-22,,,880-639-6482,,,,,,,14:15:33,14:17:36,00:02:03,2022-05-10 23:34:16.489688
3393,2017-10-27,,,212-098-7512,,,,,,,09:33:49,09:48:59,00:15:10,2022-05-08 01:44:17.489688
3394,2013-03-17,,,682-279-6971,,,,,,,10:04:27,10:06:03,00:01:36,2022-05-03 12:07:18.489688
3395,2014-05-19,,,212-529-7465,,,,,,,12:48:17,12:56:53,00:08:36,2022-05-09 15:44:06.489688
3396,2019-11-18,,,212-200-0044,,,,,,,12:20:39,12:21:04,00:00:25,2022-04-30 03:54:23.489688
3397,2013-07-06,,,546-999-5216,,,,,,,09:29:18,09:43:20,00:14:02,2022-05-07 08:11:53.489688
3398,2013-06-19,,,212-130-8148,,,,,,,12:09:34,12:13:25,00:03:51,2022-05-02 10:34:17.489688
3399,2018-01-09,,,434-860-2602,,,,,,,15:11:17,15:25:37,00:14:20,2022-05-02 16:36:58.489688
3400,2013-02-10,,,334-496-9884,,,,,,,10:03:56,10:08:05,00:04:09,2022-05-06 06:21:25.489688
3401,2016-11-07,,,212-752-9625,,,,,,,15:43:31,15:48:49,00:05:18,2022-05-09 02:24:10.489688
3402,2013-02-25,,,826-035-6719,,,,,,,12:14:08,12:14:22,00:00:14,2022-05-09 01:08:41.489688
3403,2015-09-16,,,167-209-9435,,,,,,,14:50:03,14:50:31,00:00:28,2022-05-06 19:20:54.489688
3404,2014-12-21,,,219-604-8183,,,,,,,15:54:21,16:11:40,00:17:19,2022-05-04 16:29:39.489688
3405,2017-07-16,,,151-316-4528,,,,,,,14:52:20,14:59:18,00:06:58,2022-04-30 20:00:52.489688
3406,2017-01-01,,,413-899-3486,,,,,,,09:25:48,09:35:38,00:09:50,2022-05-03 00:18:02.489688
3407,2017-07-01,,,508-474-7618,,,,,,,11:26:21,11:45:36,00:19:15,2022-05-10 23:14:23.489688
3408,2015-12-13,,,446-959-1855,,,,,,,11:34:45,11:36:52,00:02:07,2022-05-01 18:14:58.489688
3409,2013-08-19,,,413-200-5999,,,,,,,12:30:58,12:47:07,00:16:09,2022-05-08 14:37:55.489688
3410,2018-01-09,,,132-219-7951,,,,,,,09:01:03,09:07:11,00:06:08,2022-05-03 02:24:30.489688
3411,2016-05-04,,,517-247-9066,,,,,,,14:12:16,14:30:20,00:18:04,2022-05-01 01:20:21.489688
3412,2014-10-22,,,205-266-1085,,,,,,,09:17:43,09:33:43,00:16:00,2022-05-02 21:55:46.489688
3413,2016-10-20,,,552-130-8538,,,,,,,09:29:32,09:31:43,00:02:11,2022-05-06 10:04:40.489688
3414,2013-12-07,,,145-673-0789,,,,,,,11:52:11,12:00:45,00:08:34,2022-05-07 02:34:59.489688
3415,2017-10-17,,,103-980-2145,,,,,,,10:32:08,10:35:39,00:03:31,2022-05-09 02:05:28.489688
3416,2014-01-25,,,837-195-8937,,,,,,,11:20:37,11:23:20,00:02:43,2022-05-09 22:33:48.489688
3417,2014-12-12,,,807-047-7938,,,,,,,09:13:04,09:23:48,00:10:44,2022-05-07 02:28:53.489688
3418,2017-11-18,,,933-385-4173,,,,,,,13:46:08,14:04:43,00:18:35,2022-05-08 21:52:08.489688
3419,2017-05-24,,,538-326-6169,,,,,,,09:15:40,09:28:45,00:13:05,2022-05-07 09:44:42.489688
3420,2014-01-01,,,914-740-8456,,,,,,,09:27:50,09:33:14,00:05:24,2022-05-07 19:27:25.489688
3421,2013-04-13,,,431-925-5671,,,,,,,12:15:05,12:19:57,00:04:52,2022-05-02 21:32:20.489688
3422,2015-01-13,,,508-710-9977,,,,,,,15:52:11,15:57:09,00:04:58,2022-05-05 19:56:07.489688
3423,2014-12-20,,,212-960-1540,,,,,,,14:40:14,15:00:01,00:19:47,2022-04-30 06:20:19.489688
3424,2016-04-21,,,850-716-7832,,,,,,,11:57:05,12:09:00,00:11:55,2022-05-03 09:20:57.489688
3425,2013-08-20,,,212-777-1024,,,,,,,12:11:23,12:23:20,00:11:57,2022-05-07 16:05:49.489688
3426,2015-08-10,,,487-755-4335,,,,,,,15:14:33,15:29:26,00:14:53,2022-05-05 10:17:50.489688
3427,2019-01-04,,,441-336-7295,,,,,,,09:36:13,09:40:27,00:04:14,2022-05-07 14:51:10.489688
3428,2013-02-19,,,339-339-5109,,,,,,,10:53:24,11:13:21,00:19:57,2022-05-01 09:29:44.489688
3429,2019-07-25,,,431-869-3807,,,,,,,15:30:24,15:49:11,00:18:47,2022-05-02 12:45:18.489688
3430,2018-11-09,,,742-521-6245,,,,,,,12:46:34,13:04:10,00:17:36,2022-05-09 02:08:15.489688
3431,2013-09-10,,,717-951-3430,,,,,,,15:41:14,15:42:46,00:01:32,2022-05-03 02:33:21.489688
3432,2019-10-24,,,508-164-5394,,,,,,,12:53:54,13:04:32,00:10:38,2022-04-30 15:16:59.489688
3433,2013-10-08,,,978-603-5427,,,,,,,12:51:25,12:59:56,00:08:31,2022-05-09 17:19:18.489688
3434,2014-12-15,,,508-385-2224,,,,,,,09:40:04,09:46:21,00:06:17,2022-05-08 12:34:29.489688
3435,2014-03-18,,,557-378-5768,,,,,,,09:18:19,09:38:55,00:20:36,2022-05-10 02:50:25.489688
3436,2017-12-07,,,107-576-7304,,,,,,,14:21:16,14:26:19,00:05:03,2022-05-03 17:46:02.489688
3437,2013-03-18,,,781-006-6926,,,,,,,13:54:55,13:57:18,00:02:23,2022-05-05 18:49:08.489688
3438,2016-12-21,,,247-337-0898,,,,,,,11:21:33,11:36:45,00:15:12,2022-05-07 18:46:11.489688
3439,2016-10-28,,,617-060-9671,,,,,,,12:59:34,13:17:28,00:17:54,2022-05-01 10:08:28.489688
3440,2019-12-25,,,498-620-7444,,,,,,,10:26:18,10:42:43,00:16:25,2022-05-06 10:08:04.489688
3441,2019-07-13,,,212-801-3177,,,,,,,12:06:40,12:21:44,00:15:04,2022-05-02 20:22:56.489688
3442,2014-02-28,,,307-979-6963,,,,,,,11:31:35,11:47:56,00:16:21,2022-05-01 06:48:41.489688
3443,2016-09-28,,,586-323-8014,,,,,,,12:07:20,12:17:26,00:10:06,2022-05-05 12:19:57.489688
3444,2016-11-12,,,320-241-2658,,,,,,,10:27:33,10:39:39,00:12:06,2022-04-30 09:32:30.489688
3445,2013-04-01,,,212-784-5108,,,,,,,11:06:36,11:10:17,00:03:41,2022-05-10 08:29:51.489688
3446,2013-02-27,,,117-187-9228,,,,,,,11:00:03,11:01:19,00:01:16,2022-04-30 15:15:08.489688
3447,2013-06-06,,,686-950-7368,,,,,,,13:06:57,13:17:34,00:10:37,2022-05-02 17:54:12.489688
3448,2015-04-06,,,617-411-9145,,,,,,,14:09:36,14:16:02,00:06:26,2022-05-05 18:03:49.489688
3449,2013-03-26,,,893-107-7760,,,,,,,10:32:24,10:42:07,00:09:43,2022-05-04 21:51:15.489688
3450,2018-11-15,,,121-140-1420,,,,,,,11:43:47,12:02:14,00:18:27,2022-05-07 02:38:44.489688
3451,2019-09-05,,,761-345-8002,,,,,,,10:34:21,10:38:07,00:03:46,2022-05-03 07:42:32.489688
3452,2015-04-06,,,941-990-9556,,,,,,,14:21:48,14:30:42,00:08:54,2022-04-30 13:50:18.489688
3453,2018-07-28,,,413-760-7510,,,,,,,15:18:39,15:27:05,00:08:26,2022-05-03 07:37:21.489688
3454,2018-01-10,,,692-308-9768,,,,,,,09:49:18,10:00:25,00:11:07,2022-04-30 10:55:43.489688
3455,2017-06-13,,,208-186-5708,,,,,,,11:26:38,11:33:32,00:06:54,2022-05-05 02:20:20.489688
3456,2017-03-24,,,212-491-2992,,,,,,,13:38:03,13:38:06,00:00:03,2022-05-06 00:36:23.489688
3457,2017-12-12,,,717-989-7187,,,,,,,12:05:49,12:20:01,00:14:12,2022-05-06 04:08:24.489688
3458,2019-07-21,,,150-690-5225,,,,,,,11:39:16,11:55:23,00:16:07,2022-05-02 22:33:41.489688
3459,2016-10-18,,,617-066-8236,,,,,,,10:55:24,11:15:40,00:20:16,2022-05-09 00:33:29.489688
3460,2014-12-08,,,914-424-2496,,,,,,,14:29:04,14:38:33,00:09:29,2022-05-10 14:08:36.489688
3461,2018-04-01,,,617-778-7592,,,,,,,11:37:52,11:44:39,00:06:47,2022-05-07 20:54:29.489688
3462,2017-12-11,,,617-301-4944,,,,,,,13:18:20,13:32:18,00:13:58,2022-05-02 15:14:30.489688
3463,2019-12-09,,,334-439-9394,,,,,,,10:17:22,10:19:29,00:02:07,2022-05-06 02:31:55.489688
3464,2016-04-16,,,652-722-6771,,,,,,,15:39:34,15:45:45,00:06:11,2022-05-01 07:06:36.489688
3465,2016-09-16,,,212-687-5177,,,,,,,12:45:57,13:05:41,00:19:44,2022-05-10 09:51:59.489688
3466,2013-01-12,,,625-222-2705,,,,,,,11:20:25,11:35:13,00:14:48,2022-04-30 22:58:07.489688
3467,2018-04-12,,,431-433-6867,,,,,,,15:33:37,15:39:01,00:05:24,2022-05-09 07:21:48.489688
3468,2014-10-24,,,749-791-0553,,,,,,,13:18:58,13:34:21,00:15:23,2022-05-03 02:24:27.489688
3469,2013-11-16,,,978-223-1902,,,,,,,11:38:42,11:42:22,00:03:40,2022-05-04 16:49:26.489688
3470,2019-01-20,,,160-037-0960,,,,,,,09:10:42,09:24:50,00:14:08,2022-05-03 04:31:19.489688
3471,2017-11-22,,,325-037-9809,,,,,,,13:34:21,13:36:17,00:01:56,2022-05-08 17:26:41.489688
3472,2018-05-22,,,146-490-0819,,,,,,,10:19:20,10:24:16,00:04:56,2022-05-10 17:13:29.489688
3473,2017-07-05,,,978-210-2726,,,,,,,10:06:56,10:21:54,00:14:58,2022-05-09 03:33:29.489688
3474,2013-01-07,,,874-200-4253,,,,,,,12:30:08,12:45:35,00:15:27,2022-04-30 05:35:11.489688
3475,2016-02-20,,,533-904-3368,,,,,,,14:22:59,14:23:36,00:00:37,2022-05-03 22:12:52.489688
3476,2019-09-05,,,508-738-2056,,,,,,,15:08:01,15:27:48,00:19:47,2022-05-10 06:34:56.489688
3477,2015-12-07,,,617-286-0356,,,,,,,09:54:41,09:58:32,00:03:51,2022-05-10 04:55:31.489688
3478,2016-10-25,,,727-490-9139,,,,,,,14:54:39,15:05:43,00:11:04,2022-05-03 16:05:48.489688
3479,2016-08-25,,,617-546-3041,,,,,,,09:57:36,10:11:43,00:14:07,2022-05-06 15:10:58.489688
