,loan_id,funded_amount,funded_date,duration_years,duration_months,10_yr_treasury_index_date_funded,interest_rate_percent,interest_rate,payments,total_past_payments,loan_balance,property_value,purpose,firstname,middlename,lastname,social,phone,title,employment_length,building_class_category,tax_class_at_present,building_class_at_present,address_1,address_2,zip_code,city,state,total_units,land_square_feet,gross_square_feet,tax_class_at_time_of_sale,event_timestamp
1221,LL0000837,1160000.0,2017-06-28,30,360,2.2279,3.827,0.03827,5422.95,30,997311.5,1265850.0,commerical property,River,Rylan,Williamson,582-30-4042,512-080-1592,Physician,7,04 TAX CLASS 1 CONDOS,1A,R3,10 SATURN LANE,10,10081,New York City,NY,1,,,1,2022-05-02 18:11:51.227404
1222,LL0000281,955500.0,2012-12-16,15,180,1.72,3.019,0.03019,6607.24,84,400491.64,1264100.0,home,Ivan,Wesley,Walton,758-97-4620,559-764-4378,Physician,13,04 TAX CLASS 1 CONDOS,1A,R3,20 SATURN LANE,20,10028,New York City,NY,1,,,1,2022-04-30 05:39:19.227404
1223,LL0001340,1130000.0,2019-04-23,15,180,2.57,3.869,0.03869,8284.49,8,1063724.11,1262650.0,home,Oliver,Israel,Jensen,314-71-8492,699-386-7877,Financial Advisor,13,04 TAX CLASS 1 CONDOS,1A,R3,360 BARLOW AVENUE,4,10037,New York City,NY,1,,,1,2022-05-04 17:11:01.227404
1224,LL0001217,1150000.0,2013-11-17,30,360,2.71,4.309,0.04309,5697.1,73,734111.65,1261800.0,commerical property,Dylan,Matthew,Sauer,356-23-8968,988-965-7173,Owner,7,04 TAX CLASS 1 CONDOS,1A,R3,1227 EAST 80 STREET,175,10114,New York City,NY,1,0.0,0.0,1,2022-05-06 06:07:49.227404
1225,LL0001517,1130000.0,2019-06-14,30,360,2.09,3.689,0.03689,5194.17,6,1098834.98,1260050.0,commerical property,Jace,Parker,Watson,782-90-4269,712-111-4902,Attorney - Partner,7,12 CONDOS - WALKUP APARTMENTS,2,R2,1031 EAST 86TH   STREET,2,10282,New York City,NY,1,0.0,0.0,2,2022-05-09 16:02:02.227404
1226,LL0001651,1170000.0,2015-02-07,30,360,1.95,3.549,0.03549,5285.88,58,863419.12,1259450.0,commerical property,Joseph,David,Lee,456-81-7778,778-815-2377,Managing Director,5,13 CONDOS - ELEVATOR APARTMENTS,2,R4,145 BAY 20TH   STREET,6,10154,New York City,NY,1,0.0,0.0,2,2022-05-01 03:55:36.227404
1227,LL0000291,994500.0,2012-02-02,30,360,1.86,3.459,0.03459,4443.02,94,576856.14,1259000.0,investment property,Laila,Adelyn,Rice,803-00-6385,533-782-8275,Global Account Executive,5,04 TAX CLASS 1 CONDOS,1A,R3,12 HEANEY AVENUE,12,10031,New York City,NY,1,,,1,2022-05-01 08:19:49.227404
1228,LL0000561,1120000.0,2012-06-26,30,360,1.66,3.259,0.03259,4879.84,90,680813.97,1257250.0,home,Adalynn,Madison,Murray,221-20-8341,536-017-3708,Trader,8,04 TAX CLASS 1 CONDOS,1A,R3,616 LOUISIANA AVENUE,3,10115,New York City,NY,1,0.0,0.0,1,2022-05-08 20:51:05.227404
1229,LL0000333,1098500.0,2014-08-25,15,180,2.39,3.689,0.03689,7955.34,64,589358.5,1256250.0,commerical property,Briella,Yaretzi,Moran,474-62-1081,251-660-5178,Managing Partner,9,04 TAX CLASS 1 CONDOS,1C,R6,47A LYNCH STREET,3,10014,New York City,NY,1,0.0,0.0,1,2022-05-06 23:22:46.227404
1230,LL0001042,1017500.0,2016-10-15,30,360,1.7977,3.397,0.03397,4510.73,38,846092.29,1256150.0,home,Harrison,Miles,Coley,495-63-6704,650-064-2945,Director,3,04 TAX CLASS 1 CONDOS,1A,R3,28 MC DIVITT AVENUE,16,10150,New York City,NY,1,,,1,2022-05-06 14:59:56.227404
1231,LL0000978,1200000.0,2017-01-02,30,360,2.4443,4.043,0.04043,5758.77,35,998443.0,1254700.0,investment property,Tyler,Zayden,Harman,820-55-8830,389-994-9698,Account Executive,9,04 TAX CLASS 1 CONDOS,1A,R3,360 BARLOW AVENUE,11,10175,New York City,NY,1,,,1,2022-05-05 01:35:44.227404
1232,LL0000529,1180000.0,2016-02-02,30,360,1.87,3.469,0.03469,5278.33,46,937196.86,1251450.0,commerical property,Giovanni,Santiago,Wells,178-50-4746,472-161-2866,Manager,11,04 TAX CLASS 1 CONDOS,1A,R3,18 JUPITER LANE,18,10120,New York City,NY,1,,,1,2022-05-04 09:47:03.227404
1233,LL0000507,1222000.0,2018-05-25,30,360,2.93,4.529,0.04529,6212.77,19,1103957.39,1251300.0,commerical property,Christina,Leslie,Neal,411-15-6053,593-555-6468,Sales Director,17,04 TAX CLASS 1 CONDOS,1A,R3,140 DEVON LOOP,6,10095,New York City,NY,1,,,1,2022-05-06 23:12:53.227404
1234,LL0001451,1120000.0,2012-11-26,30,360,1.66,3.259,0.03259,4879.84,85,705213.2,1249600.0,investment property,Everleigh,Olivia,Villarreal,940-88-4960,324-314-8243,Business Mgr,14,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,454 NOSTRAND AVENUE,1,10102,New York City,NY,1,0.0,0.0,2,2022-05-10 16:47:53.227404
1235,LL0001558,990000.0,2012-05-25,30,360,1.75,3.349,0.03349,4362.52,91,593010.96,1248850.0,investment property,William,Liam,Ball,207-47-1877,600-661-7589,Director of web development,18,04 TAX CLASS 1 CONDOS,1A,R3,360 BARLOW AVENUE,26,10023,New York City,NY,1,,,1,2022-05-06 20:23:17.227404
1236,LL0001054,1190000.0,2016-10-19,30,360,1.7432,3.342,0.03342,5239.23,38,990909.2,1248450.0,home,Lorelei,Elisa,Mejia,519-66-6633,549-621-0830,"Senior Leader, Public Sector Marketing",1,13 CONDOS - ELEVATOR APARTMENTS,2,R4,202 DIVISION AVENUE,4,10040,New York City,NY,1,0.0,0.0,2,2022-05-05 04:45:39.227404
1237,LL0000820,990000.0,2012-07-04,30,360,1.65,3.249,0.03249,4308.0,89,606588.07,1246850.0,investment property,Leilani,Alana,Fernandez,864-17-3491,750-677-2610,President,15,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,167 FRANKLIN AVENUE,7,10025,New York City,NY,1,0.0,0.0,2,2022-05-09 03:07:40.227404
1238,LL0000075,1200000.0,2017-07-06,15,180,2.3659,3.665,0.03665,8676.15,29,948391.56,1245450.0,commerical property,Leland,Aden,Koch,571-74-4370,983-089-6141,Pilot/Captain,3,04 TAX CLASS 1 CONDOS,1A,R3,20 ABINGDON AVENUE,20,10001,New York City,NY,1,,,1,2022-05-08 20:04:22.227404
1239,LL0000360,1160000.0,2015-05-02,30,360,2.12,3.719,0.03719,5351.76,55,865653.41,1245250.0,investment property,Amiyah,Kendra,Powers,541-60-9563,499-406-2960,CRNA - Nurse Anesthetist,14,04 TAX CLASS 1 CONDOS,1A,R3,30 DONNA COURT,10,10175,New York City,NY,1,,,1,2022-05-01 18:06:31.227404
1240,LL0001683,1028500.0,2018-01-09,30,360,2.55,4.149,0.04149,4998.97,23,913523.59,1244600.0,investment property,Evan,Angel,Gomez,620-18-8396,783-251-9221,VP,3,04 TAX CLASS 1 CONDOS,1A,R3,"360 BARLOW AVENUE, UNIT1",10,10006,New York City,NY,1,,,1,2022-05-06 13:28:15.227404
1241,LL0000123,1130000.0,2013-10-15,30,360,2.75,4.349,0.04349,5624.61,74,713779.03,1243450.0,commerical property,Hattie,Rosemary,Hogan,200-36-9308,738-968-9044,Real Estate Broker,12,04 TAX CLASS 1 CONDOS,1A,R3,4 JUSTIN AVENUE,4,10040,New York City,NY,1,,,1,2022-05-06 01:17:32.227404
1242,LL0000853,1110000.0,2019-05-04,30,360,2.54,4.139,0.04139,5388.64,7,1072279.49,1242100.0,commerical property,Oliver,Bryce,Bartholomew,624-67-7108,402-255-5617,Family Physician,16,04 TAX CLASS 1 CONDOS,1A,R3,150-19 95TH   STREET,2,10014,New York City,NY,1,,,1,2022-05-04 01:52:08.227404
1243,LL0000177,1230000.0,2019-05-18,30,360,2.39,3.989,0.03989,5864.41,7,1188949.13,1241400.0,home,Liana,Jazlyn,Roth,343-28-2292,278-211-8609,Sales manager,3,07 RENTALS - WALKUP APARTMENTS,2A,C3,294 EAST 93RD   STREET,4,10154,New York City,NY,4,2600.0,3280.0,2,2022-05-10 13:45:06.227404
1244,LL0001187,1085500.0,2018-02-18,30,360,2.8749,4.474,0.04474,5483.31,22,964867.13,1239600.0,home,Isla,Jade,Burns,627-67-7097,235-150-8478,National Vice President Processing,3,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,137A WEST END AVENUE,2,10002,New York City,NY,1,0.0,0.0,2,2022-05-02 15:33:48.227404
1245,LL0000393,1140000.0,2017-11-19,30,360,2.3435,3.942,0.03942,5404.48,25,1004887.89,1238650.0,commerical property,Kira,Kiara,Baldwin,384-16-2960,443-434-8757,manager,17,07 RENTALS - WALKUP APARTMENTS,2B,C1,744 PARK PLACE,8,10111,New York City,NY,8,3484.0,9200.0,2,2022-05-08 02:07:31.227404
1246,LL0001337,1210000.0,2018-06-09,15,180,2.93,4.229,0.04229,9089.71,18,1046385.15,1238550.0,commerical property,Nia,Lacey,Hammond,621-58-2081,752-206-1085,Head of Communications,13,04 TAX CLASS 1 CONDOS,1A,R3,465 WILLOW ROAD EAST,1,10108,New York City,NY,1,,,1,2022-05-10 07:49:34.227404
1247,LL0000257,1098500.0,2018-12-11,15,180,2.89,4.189,0.04189,8229.91,12,999741.14,1237800.0,commerical property,Jaylah,Evie,Leon,624-14-2881,718-985-7757,Manager,10,04 TAX CLASS 1 CONDOS,1A,R3,152C TIER STREET,111C,10003,New York City,NY,1,0.0,0.0,1,2022-05-09 05:12:41.227404
1248,LL0000777,1100000.0,2012-07-10,30,360,1.53,3.129,0.03129,4714.52,89,680407.33,1236550.0,commerical property,Hayden,Alivia,Peters,271-96-3182,427-151-9591,Physician,10,04 TAX CLASS 1 CONDOS,1A,R3,1248 EAST 80TH   STREET,12,10001,New York City,NY,1,0.0,0.0,1,2022-05-08 11:41:56.227404
1249,LL0001265,1190000.0,2017-08-20,30,360,2.1939,3.793,0.03793,5540.15,28,1034875.76,1233200.0,investment property,Nayeli,Michaela,Maxwell,199-05-6285,709-477-8857,Director,15,04 TAX CLASS 1 CONDOS,1A,R3,20 DONNA COURT,10,10005,New York City,NY,1,,,1,2022-05-08 05:16:09.227404
1250,LL0001221,1130000.0,2017-09-07,30,360,2.0387,3.638,0.03638,5161.65,27,990635.41,1232300.0,commerical property,Jayden,Abigail,Koch,156-37-4257,360-494-2294,VP of Sales,15,04 TAX CLASS 1 CONDOS,1A,R3,9 DONNA COURT,4,10155,New York City,NY,1,,,1,2022-05-10 00:39:50.227404
1251,LL0000230,1160000.0,2016-01-28,30,360,2.0,3.599,0.03599,5273.23,47,912157.99,1231700.0,commerical property,Theodore,Blake,Fisher,291-73-4220,974-261-8187,Manager,10,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,53 LINCOLN PLACE,3,10281,New York City,NY,1,0.0,0.0,2,2022-04-30 04:16:30.227404
1252,LL0000763,968500.0,2012-03-12,30,360,2.04,3.639,0.03639,4424.49,93,557022.25,1231050.0,investment property,Lucille,Selena,Valdez,407-07-8843,242-837-3613,Financial Consultant,7,04 TAX CLASS 1 CONDOS,1A,R3,120 DEVON LOOP,4,10259,New York City,NY,1,,,1,2022-04-30 22:55:35.227404
1253,LL0000531,1111500.0,2013-06-23,30,360,2.52,4.119,0.04119,5383.01,78,691625.39,1230650.0,home,Enzo,Dominick,Chase,999-15-7728,323-897-4321,Dentist,14,04 TAX CLASS 1 CONDOS,1A,R3,22B FRANCINE COURT,108B,10087,New York City,NY,1,,,1,2022-05-07 03:42:12.227404
1254,LL0000899,1100000.0,2012-12-14,30,360,1.72,3.319,0.03319,4829.02,84,694361.9,1228700.0,commerical property,Kayden,Asher,Driver,430-08-3823,915-420-5985,Associate Director Emergency Medicine,2,14 RENTALS - 4-10 UNIT,2A,S9,981 GLENMORE AVENUE,3,10119,New York City,NY,4,2000.0,3000.0,2,2022-05-10 21:06:15.227404
1255,LL0001444,1040000.0,2016-04-14,30,360,1.8,3.399,0.03399,4611.63,44,837088.36,1227850.0,investment property,Jackson,Logan,Jackson,845-31-1631,297-562-2996,Police Officer,9,04 TAX CLASS 1 CONDOS,1A,R3,18 ABINGDON AVENUE,18,10020,New York City,NY,1,,,1,2022-05-07 03:53:01.227404
1256,LL0000670,975000.0,2012-09-26,30,360,1.64,3.239,0.03239,4237.38,87,606348.15,1227650.0,investment property,Steven,Amari,Starnes,830-97-5781,720-219-0549,Vice President Client Development,6,04 TAX CLASS 1 CONDOS,1A,R3,1227 EAST 80TH   STREET,174,10017,New York City,NY,1,0.0,0.0,1,2022-05-06 18:27:36.227404
1257,LL0000715,1014000.0,2018-03-19,30,360,2.85,4.449,0.04449,5107.11,21,906750.74,1226650.0,commerical property,Maisie,Elizabeth,Lin,694-96-7009,730-176-2340,Vice President,10,12 CONDOS - WALKUP APARTMENTS,2,R2,21-13 77TH   STREET,2,10034,New York City,NY,1,,,2,2022-05-07 12:03:34.227404
1258,LL0001278,1190000.0,2018-01-18,15,180,2.62,3.919,0.03919,8754.06,23,988656.59,1225650.0,commerical property,Zander,Cody,Velasquez,113-37-4149,483-823-8489,Senior Director,9,04 TAX CLASS 1 CONDOS,1A,R3,141 MIDDLETON STREET,3,10021,New York City,NY,1,0.0,0.0,1,2022-05-02 23:50:48.227404
1259,LL0000681,1100000.0,2013-02-13,30,360,2.05,3.649,0.03649,5031.44,82,687422.33,1225650.0,home,Alexander,Legend,Miller,364-21-2832,243-966-9590,Senior vice president -financial advisor,6,14 RENTALS - 4-10 UNIT,2B,S9,244 PROSPECT PARK WEST,6,10120,New York City,NY,8,2446.0,5880.0,2,2022-05-04 02:17:52.227404
1260,LL0000689,1170000.0,2017-01-10,30,360,2.3757,3.975,0.03975,5568.91,35,975088.18,1224300.0,home,Josiah,Julian,Silverman,778-48-1171,398-750-2463,President,3,14 RENTALS - 4-10 UNIT,2B,S9,1123 8 AVENUE,6,10105,New York City,NY,8,1900.0,5662.0,2,2022-05-06 00:20:16.227404
1261,LL0001550,900000.0,2012-03-11,30,360,2.04,3.639,0.03639,4111.56,93,517625.22,1222600.0,commerical property,Chase,Nicholas,Jolly,363-87-1194,508-772-9774,GM,1,04 TAX CLASS 1 CONDOS,1C,R6,31 RODNEY STREET,3,10278,New York City,NY,1,0.0,0.0,1,2022-05-01 07:05:54.227404
1262,LL0000536,1140000.0,2015-08-07,15,180,2.18,3.479,0.03479,8137.91,52,716828.7,1220400.0,commerical property,Jordan,Josiah,Rogers,229-66-0107,807-921-7370,Owner,3,13 CONDOS - ELEVATOR APARTMENTS,2,R4,167 HARRISON AVENUE,14,10014,New York City,NY,1,0.0,0.0,2,2022-05-06 09:28:55.227404
1263,LL0000385,1150000.0,2019-07-23,30,360,2.08,3.679,0.03679,5279.6,5,1123601.98,1218100.0,commerical property,Louis,Rafael,Estrada,242-53-5013,386-910-0530,Senior Estimator/Project Manager,3,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,3079 32ND STREET,3,10005,New York City,NY,1,,,2,2022-05-08 11:18:35.227404
1264,LL0001503,1210000.0,2019-09-25,30,360,1.73,3.329,0.03329,5318.6,3,1194044.19,1214900.0,commerical property,Jemma,Harper,Smith,620-46-7242,545-509-1146,SVP,6,13 CONDOS - ELEVATOR APARTMENTS,2,R4,25 CENTRAL PARK WEST,1,10185,New York City,NY,1,,,2,2022-05-08 02:25:35.227404
1265,LL0000931,1160000.0,2017-03-02,30,360,2.4779,4.077,0.04077,5589.64,33,975542.04,1211750.0,investment property,Everett,Stephen,Rapp,182-76-2309,471-883-7718,Vice President,9,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,152 SKILLMAN STREET,4,10249,New York City,NY,1,0.0,0.0,2,2022-05-04 02:09:58.227404
1266,LL0000630,923000.0,2014-01-18,15,180,2.84,4.139,0.04139,6891.79,71,433682.88,1211700.0,investment property,Levi,Ryan,Campbell,482-99-8384,541-858-6681,Vice President,5,04 TAX CLASS 1 CONDOS,1A,R3,9526 SCHENCK STREET,3,10025,New York City,NY,1,0.0,0.0,1,2022-05-10 03:06:30.227404
1267,LL0001338,1085500.0,2013-04-01,30,360,1.86,3.459,0.03459,4849.57,81,692684.78,1208800.0,home,Axel,Greyson,Chow,920-53-5720,910-822-1241,CEO/Pricate Wealth Manager,11,13 CONDOS - ELEVATOR APARTMENTS,2,R4,45 CHRISTOPHER STREET,11F,10154,New York City,NY,1,,,2,2022-04-30 02:54:10.227404
1268,LL0000680,1140000.0,2016-04-16,30,360,1.76,3.359,0.03359,5029.81,44,918688.55,1207750.0,investment property,Robert,Jordan,Cooper,325-30-7421,825-580-2031,Strategic Enterprise Account Executive,13,07 RENTALS - WALKUP APARTMENTS,2A,C3,1608 PROSPECT PLACE,4,10021,New York City,NY,4,3194.0,3296.0,2,2022-05-05 14:37:08.227404
1269,LL0001261,1202500.0,2019-11-11,30,360,1.94,3.539,0.03539,5425.98,1,1197074.02,1205050.0,commerical property,Emily,Elizabeth,Garrison,399-05-6577,797-259-1684,SVP Operations,16,01 ONE FAMILY DWELLINGS,1,A2,177 WEST END AVENUE,3,10159,New York City,NY,1,837.0,686.0,1,2022-04-30 18:42:21.227404
1270,LL0000729,1170000.0,2018-02-11,30,360,2.83,4.429,0.04429,5878.96,22,1040662.83,1204450.0,investment property,Dean,Caden,Conner,157-12-8603,298-512-8267,Legal Assistant,16,04 TAX CLASS 1 CONDOS,1A,R3,1236 EAST 80 STREET,25,10095,New York City,NY,1,0.0,0.0,1,2022-05-06 12:03:09.227404
1271,LL0000954,1130000.0,2015-12-05,15,180,2.28,3.579,0.03579,8122.08,48,740140.05,1204400.0,commerical property,Genesis,Harper,Reed,531-68-8555,641-285-4617,Director,14,04 TAX CLASS 1 CONDOS,1A,R3,29 DONNA COURT,8,10035,New York City,NY,1,,,1,2022-05-05 04:50:40.227404
1272,LL0000492,1001000.0,2012-02-28,30,360,1.94,3.539,0.03539,4516.76,94,576424.79,1204200.0,home,Derek,Brady,Pope,205-85-1970,377-061-8558,Owner,5,07 RENTALS - WALKUP APARTMENTS,2,C7,70 7TH AVENUE,15,10108,New York City,NY,14,3325.0,8400.0,2,2022-05-08 06:01:43.227404
1273,LL0000618,1100000.0,2017-12-14,15,180,2.35,3.649,0.03649,7944.44,24,909333.4,1197400.0,home,Logan,Elijah,Hernandez,555-26-3754,516-938-5890,Exec VP,2,04 TAX CLASS 1 CONDOS,1A,R3,9526 SCHENCK STREET,3,10080,New York City,NY,1,0.0,0.0,1,2022-05-06 02:11:54.227404
1274,LL0000894,1028500.0,2014-02-15,30,360,2.75,4.349,0.04349,5119.39,70,670142.8,1195800.0,investment property,Leighton,Jazlyn,French,589-98-4660,437-484-8914,Attorney,14,44 CONDO PARKING,4,RG,133 WATER STREET,3,10169,New York City,NY,1,0.0,0.0,4,2022-05-09 16:40:46.227404
1275,LL0001459,925000.0,2015-01-26,30,360,1.83,3.429,0.03429,4117.09,59,682091.7,1195050.0,investment property,Amari,Lukas,Summers,992-19-7523,505-300-0393,Director of Sales,6,44 CONDO PARKING,4,RG,133 WATER STREET,2,10107,New York City,NY,1,0.0,0.0,4,2022-05-09 13:26:50.227404
1276,LL0000834,1100000.0,2018-02-21,15,180,2.94,4.239,0.04239,8268.94,22,918083.32,1193950.0,home,Kaiden,Eric,Burns,679-09-8564,524-965-0917,partner,16,14 RENTALS - 4-10 UNIT,2A,S3,305 BOND STREET,3,10168,New York City,NY,4,1500.0,4000.0,2,2022-05-01 08:46:24.227404
1277,LL0001365,929500.0,2012-10-09,30,360,1.74,3.339,0.03339,4090.78,86,577692.55,1181500.0,commerical property,Anne,Adelina,Roberson,100-71-2579,980-315-8400,President,16,04 TAX CLASS 1 CONDOS,1C,R6,1548 53RD STREET,2,10011,New York City,NY,1,0.0,0.0,1,2022-04-30 11:27:39.227404
1278,LL0001332,863500.0,2012-10-14,30,360,1.69,3.289,0.03289,3776.51,86,538719.78,1175250.0,investment property,Maverick,Oscar,Dunn,752-81-0280,301-722-6992,Principal Medical Writer,3,44 CONDO PARKING,4,RG,444 12TH   STREET,14,10119,New York City,NY,1,0.0,0.0,4,2022-05-09 04:30:37.227404
1279,LL0001727,1160000.0,2019-04-02,30,360,2.48,4.079,0.04079,5590.98,8,1115272.17,1173700.0,commerical property,Elliot,Marshall,Coburn,810-06-9006,329-138-7650,Sales Trader,7,44 CONDO PARKING,4,RG,55 OCEANA DRIVE EAST,11,10020,New York City,NY,1,0.0,0.0,4,2022-04-30 03:17:52.227404
1280,LL0000345,1170000.0,2019-11-01,30,360,1.73,3.329,0.03329,5142.78,2,1159714.44,1173050.0,home,Anastasia,Juliet,Willis,112-27-9140,571-598-1786,Pilot,15,13 CONDOS - ELEVATOR APARTMENTS,2,R4,1595 UNIONPORT ROAD,11E,10037,New York City,NY,1,0.0,0.0,2,2022-05-10 21:07:31.227404
1281,LL0000091,1020500.0,2018-07-16,30,360,2.85,4.449,0.04449,5139.85,17,933122.63,1167200.0,investment property,Audrey,Ava,Green,785-30-9956,401-185-3043,Director of Field Services,18,44 CONDO PARKING,4,RG,75 OCEANA DRIVE EAST,4,10038,New York City,NY,1,0.0,0.0,4,2022-05-08 22:19:26.227404
1282,LL0000616,1157000.0,2019-07-03,30,360,1.96,3.559,0.03559,5233.63,5,1130831.87,1166100.0,investment property,Amiya,Abigail,York,134-14-7427,934-176-5892,CA Regional Advertising Manager,18,44 CONDO PARKING,4,RG,45 OCEANA DRIVE EAST,10,10109,New York City,NY,1,0.0,0.0,4,2022-05-03 04:20:06.227404
1283,LL0001161,925000.0,2016-09-21,30,360,1.6511,3.25,0.0325,4025.66,39,767999.32,1164850.0,home,Weston,Micah,Hummel,995-54-7310,932-378-7452,Director,8,04 TAX CLASS 1 CONDOS,1A,R3,71-12 SUTTON PLACE,1,10153,New York City,NY,1,,,1,2022-05-01 02:49:22.227404
1284,LL0000478,860000.0,2013-03-15,30,360,2.01,3.609,0.03609,3914.3,81,542941.66,1164150.0,commerical property,Chase,Tucker,Alley,205-41-7125,280-449-2717,Sales Manager,6,44 CONDO PARKING,4,RG,65 OCEANA DRIVE EAST,13,10115,New York City,NY,1,0.0,0.0,4,2022-05-04 17:31:37.227404
1285,LL0000171,1001000.0,2014-05-25,30,360,2.54,4.139,0.04139,4859.49,67,675414.22,1163350.0,home,Sophia,Emma,Horn,251-42-0964,728-591-1569,Tax Principal,3,07 RENTALS - WALKUP APARTMENTS,2A,C2,1430 BRYANT AVENUE,5,10007,New York City,NY,5,2500.0,2000.0,2,2022-05-05 16:58:06.227404
1286,LL0000756,863500.0,2013-06-18,30,360,2.2,3.799,0.03799,4023.05,78,549702.09,1162900.0,home,Grady,Walker,Delacruz,518-94-0043,493-670-2968,Vice President,14,44 CONDO PARKING,4,RG,5-25 BORDEN AVENUE,2,10012,New York City,NY,1,,,4,2022-05-08 20:31:11.227404
1287,LL0001667,891000.0,2012-01-12,30,360,1.94,3.539,0.03539,4020.41,95,509060.99,1156550.0,investment property,Stephen,Simon,Briggs,939-24-3939,964-141-5382,General Sales Manager,18,44 CONDO PARKING,4,RG,5-19 BORDEN AVENUE,5,10023,New York City,NY,1,,,4,2022-05-02 12:33:21.227404
1288,LL0000309,897000.0,2015-09-06,30,360,2.13,3.729,0.03729,4143.47,51,685683.27,1155900.0,home,Miguel,Keegan,Weinstein,929-69-5179,858-142-2345,Physician,7,44 CONDO PARKING,4,RP,10 OCEANA TERRACE,4,10030,New York City,NY,1,0.0,0.0,4,2022-05-02 11:28:23.227404
1289,LL0000232,830000.0,2012-01-17,30,360,1.87,3.469,0.03469,3712.72,95,477291.31,1155300.0,investment property,Charlie,Hope,Johnston,357-53-6315,810-102-3626,VP and Deputy General Counsel,10,44 CONDO PARKING,4,RG,101 NORTH 5TH STREET,11,10121,New York City,NY,1,0.0,0.0,4,2022-05-02 12:34:05.227404
1290,LL0000829,875000.0,2014-07-27,30,360,2.48,4.079,0.04079,4217.33,65,600873.33,1154200.0,home,Connor,Thomas,Flores,604-95-6525,219-084-9845,Vp sales,5,44 CONDO PARKING,4,RP,10 OCEANA TERRACE,5,10018,New York City,NY,1,0.0,0.0,4,2022-05-01 16:37:44.227404
1291,LL0000505,1001000.0,2018-11-04,30,360,3.22,4.819,0.04819,5263.4,13,932575.77,1142150.0,investment property,Marcus,Andre,Creech,870-39-0585,296-061-9731,President & Ceo,3,02 TWO FAMILY DWELLINGS,1,B2,1114 EAST 89TH STREET,3,10060,New York City,NY,2,3150.0,3139.0,1,2022-05-08 06:30:39.227404
1292,LL0001134,890500.0,2012-10-24,30,360,1.8,3.399,0.03399,3948.71,86,550911.23,1141750.0,home,Wesley,Garrett,Manning,976-06-4118,972-192-1727,Head of Sales,8,07 RENTALS - WALKUP APARTMENTS,2B,C1,915 STERLING PLACE,7,10005,New York City,NY,7,2000.0,3000.0,2,2022-05-10 19:58:33.227404
1293,LL0000980,946000.0,2012-08-01,30,360,1.56,3.159,0.03159,4069.95,89,583774.19,1141450.0,home,Eric,Alex,Washington,217-69-4450,881-740-3378,Executive Vice President,2,44 CONDO PARKING,4,RG,653 HICKS STREET,5,10006,New York City,NY,1,0.0,0.0,4,2022-05-09 09:50:08.227404
1294,LL0000503,895000.0,2013-02-11,30,360,1.99,3.589,0.03589,4063.55,82,561789.24,1140750.0,home,Greyson,Myles,Parnell,513-58-8767,477-482-5385,VP,1,44 CONDO PARKING,4,RG,101 NORTH 5TH   STREET,2,10281,New York City,NY,1,0.0,0.0,4,2022-05-06 20:54:40.227404
1295,LL0000146,920000.0,2017-12-09,30,360,2.38,3.979,0.03979,4381.09,24,814853.84,1137650.0,investment property,Jordan,Nina,Walters,220-18-2622,625-459-0302,Senior manager,16,47 CONDO NON-BUSINESS STORAGE,4,RS,220 RIVERSIDE BOULEVARD,178,10279,New York City,NY,1,,,4,2022-05-02 18:24:27.227404
1296,LL0000441,890500.0,2016-05-15,30,360,1.71,3.309,0.03309,3904.41,43,722610.53,1136800.0,investment property,Abigail,Isabella,Gates,542-02-6366,474-677-4357,MD,15,44 CONDO PARKING,4,RP,501 SURF AVENUE,175,10101,New York City,NY,1,0.0,0.0,4,2022-05-03 07:07:30.227404
1297,LL0000475,1066000.0,2016-04-27,30,360,1.87,3.469,0.03469,4768.39,44,856190.89,1133200.0,investment property,Sydney,Harper,Stevens,234-31-9621,978-480-4235,president,5,07 RENTALS - WALKUP APARTMENTS,2,C1,257 SARATOGA AVENUE,16,10045,New York City,NY,16,4508.0,16008.0,2,2022-05-04 12:26:40.227404
1298,LL0000867,830500.0,2013-05-01,15,180,1.66,2.959,0.02959,5718.92,80,372986.54,1132300.0,home,Hunter,Nathan,Ramirez,651-88-0181,677-308-5141,director,8,44 CONDO PARKING,4,RG,138-35 ELDER AVENUE,165,10168,New York City,NY,1,,,4,2022-05-07 01:55:35.227404
1299,LL0000352,968000.0,2017-08-03,15,180,2.2212,3.52,0.0352,6929.57,28,773971.92,1132050.0,investment property,Madeleine,Ainsley,Caldwell,742-06-6154,266-207-4517,President,7,47 CONDO NON-BUSINESS STORAGE,4,RS,401 EAST 60TH STREET,3,10004,New York City,NY,1,,,4,2022-05-06 16:07:11.227404
1300,LL0000312,877500.0,2016-01-02,30,360,2.27,3.869,0.03869,4123.32,47,683703.99,1130500.0,investment property,Maddox,Alex,Sherman,298-45-2937,215-643-1724,Account Executive,7,47 CONDO NON-BUSINESS STORAGE,4,RS,220 RIVERSIDE BOULEVARD,9,10022,New York City,NY,1,,,4,2022-05-09 11:45:55.227404
