order_id,account_id,bank_to,account_to,amount,k_symbol,event_timestamp
34925,A00003748,EF,10963404,1820.0,,2022-07-19 06:51:11.507116
34926,A00003749,CD,99050771,3904.0,Household Payment,2022-07-16 06:12:09.507116
34927,A00003750,UV,81509756,7774.0,Household Payment,2022-07-17 22:20:36.507116
34928,A00003751,UV,58641087,110.0,Household Payment,2022-07-20 23:11:42.507116
34929,A00003751,YZ,49654692,3046.0,,2022-07-21 18:52:40.507116
34930,A00003752,IJ,56390714,3218.0,Household Payment,2022-07-16 12:07:35.507116
34931,A00003752,YZ,34449517,1547.0,Loan Payment,2022-07-23 07:28:48.507116
34932,A00003753,IJ,9330445,1540.0,Household Payment,2022-07-22 20:10:18.507116
34933,A00003754,GH,72773557,2856.0,Loan Payment,2022-07-18 20:13:54.507116
34934,A00003754,YZ,10911417,3976.0,Household Payment,2022-07-20 10:50:38.507116
34935,A00003754,OP,52597421,1184.0,,2022-07-19 12:55:28.507116
34936,A00003754,MN,55045568,913.0,Insurance Payment,2022-07-18 15:49:54.507116
34937,A00003754,UV,27539909,900.0,,2022-07-22 21:11:26.507116
34938,A00003755,IJ,221682,2956.1,Leasing Payment,2022-07-23 06:02:00.507116
34939,A00003755,YZ,53685873,13500.0,Household Payment,2022-07-17 04:05:11.507116
34940,A00003756,YZ,82284283,9023.0,Household Payment,2022-07-20 18:08:05.507116
34941,A00003757,KL,350499,987.0,Household Payment,2022-07-23 06:07:22.507116
34942,A00003757,ST,43094796,1229.0,,2022-07-16 12:39:26.507116
34943,A00003757,EF,59959924,803.0,Insurance Payment,2022-07-25 20:01:38.507116
34944,A00003757,OP,41911280,3933.0,,2022-07-15 10:33:40.507116
34945,A00003758,YZ,62182962,4009.0,Household Payment,2022-07-21 11:41:48.507116
34946,A00003759,AB,45222652,1642.0,Household Payment,2022-07-22 09:17:01.507116
34947,A00003760,YZ,4517555,2947.8,Leasing Payment,2022-07-19 19:16:40.507116
34951,A00003763,AB,57082331,3232.0,Household Payment,2022-07-15 03:18:32.507116
34952,A00003763,IJ,55779212,3623.0,,2022-07-22 00:37:36.507116
34953,A00003764,CD,8085334,2506.0,Household Payment,2022-07-20 01:21:08.507116
34954,A00003765,QR,73058956,617.0,Household Payment,2022-07-22 09:19:09.507116
34955,A00003765,QR,28543275,762.0,,2022-07-16 07:06:06.507116
34956,A00003765,EF,11630344,691.0,Insurance Payment,2022-07-21 06:49:21.507116
34957,A00003766,CD,36534357,9546.0,Household Payment,2022-07-19 18:26:45.507116
34958,A00003767,ST,48275125,881.0,Household Payment,2022-07-21 17:11:47.507116
34959,A00003767,EF,4828662,3655.0,,2022-07-16 09:17:15.507116
34960,A00003769,CD,98724436,2050.0,Household Payment,2022-07-19 05:41:49.507116
34961,A00003770,YZ,32996630,9060.0,Household Payment,2022-07-19 06:22:01.507116
34962,A00003771,IJ,77776777,1152.0,Leasing Payment,2022-07-22 21:08:53.507116
34963,A00003772,QR,93521964,7775.0,Household Payment,2022-07-25 03:46:07.507116
34964,A00003773,MN,19248593,3146.0,Household Payment,2022-07-16 01:29:37.507116
34965,A00003774,CD,61108714,5745.0,Household Payment,2022-07-20 09:48:39.507116
34966,A00003774,AB,76028048,2881.0,,2022-07-20 08:05:31.507116
34967,A00003775,KL,93404399,2448.0,Household Payment,2022-07-17 12:02:47.507116
34968,A00003776,IJ,41931992,4739.0,Household Payment,2022-07-18 08:44:45.507116
34969,A00003776,ST,93457734,2261.0,,2022-07-21 05:25:16.507116
34970,A00003777,QR,6119949,1039.0,Household Payment,2022-07-17 01:05:03.507116
34971,A00003777,AB,91688686,1007.0,,2022-07-23 06:34:00.507116
34972,A00003777,YZ,87551414,102.0,Insurance Payment,2022-07-25 23:08:36.507116
34973,A00003778,CD,941700,3035.0,Household Payment,2022-07-24 03:46:28.507116
34974,A00003778,WX,62903511,1515.0,Leasing Payment,2022-07-25 02:07:31.507116
34975,A00003779,CD,38576167,159.0,Household Payment,2022-07-23 00:02:23.507116
34976,A00003779,KL,79480331,853.0,,2022-07-16 13:32:25.507116
34977,A00003779,ST,6959701,2969.0,Insurance Payment,2022-07-17 19:46:44.507116
34978,A00003780,YZ,29958713,370.0,Household Payment,2022-07-25 20:25:59.507116
34979,A00003780,AB,77057331,1241.0,Household Payment,2022-07-21 03:59:18.507116
34980,A00003781,GH,78370004,7701.0,Household Payment,2022-07-24 15:26:22.507116
34981,A00003782,UV,93482148,553.0,Household Payment,2022-07-16 16:06:52.507116
34982,A00003782,UV,43415004,2790.0,,2022-07-24 19:53:10.507116
34983,A00003782,AB,96572547,10608.0,Insurance Payment,2022-07-15 12:53:16.507116
34984,A00003783,WX,49779665,3041.0,Household Payment,2022-07-25 20:06:30.507116
34985,A00003784,IJ,70703857,1583.0,Household Payment,2022-07-22 05:35:06.507116
34986,A00003784,GH,35721373,3360.0,,2022-07-19 23:01:26.507116
34987,A00003785,UV,21385729,6502.0,Household Payment,2022-07-19 22:47:48.507116
34988,A00003787,EF,96782379,4407.0,Household Payment,2022-07-16 13:21:23.507116
34989,A00003787,ST,13449669,1953.0,Leasing Payment,2022-07-22 21:36:54.507116
34990,A00003789,QR,43976020,11244.0,Household Payment,2022-07-16 06:31:40.507116
34991,A00003791,WX,1958173,3682.0,Household Payment,2022-07-24 06:02:59.507116
34992,A00003791,YZ,15558588,3147.0,,2022-07-16 00:38:05.507116
34993,A00003791,MN,4485118,1033.0,Insurance Payment,2022-07-25 13:56:27.507116
34994,A00003792,OP,13595378,3518.0,Household Payment,2022-07-18 00:05:05.507116
34995,A00003793,YZ,82695603,5706.0,Household Payment,2022-07-19 18:48:58.507116
34996,A00003794,KL,83359801,4536.0,Household Payment,2022-07-16 21:46:09.507116
34997,A00003795,WX,49257469,2419.0,Household Payment,2022-07-20 13:51:04.507116
34998,A00003795,CD,41867381,6679.0,,2022-07-18 14:32:10.507116
34999,A00003796,QR,12162918,8301.0,Household Payment,2022-07-21 07:54:27.507116
35000,A00003798,MN,51615589,1258.0,Household Payment,2022-07-17 15:45:37.507116
35001,A00003798,MN,28350711,8637.0,,2022-07-19 18:28:33.507116
35002,A00003799,AB,1355666,4673.0,Household Payment,2022-07-20 02:30:33.507116
35003,A00003799,MN,9053272,1290.0,,2022-07-23 02:04:06.507116
35004,A00003799,EF,71719521,136.0,Insurance Payment,2022-07-18 06:14:33.507116
35005,A00003799,UV,23728156,213.0,,2022-07-15 23:36:15.507116
35006,A00003800,AB,68339317,1294.0,Household Payment,2022-07-22 01:57:15.507116
35007,A00003800,OP,90384268,3634.0,,2022-07-19 04:37:26.507116
35008,A00003802,MN,36424207,3276.0,Household Payment,2022-07-21 09:40:11.507116
35009,A00003803,IJ,73056244,5188.0,Household Payment,2022-07-20 03:12:18.507116
35010,A00003804,KL,84903490,5270.7,Loan Payment,2022-07-23 02:38:02.507116
35011,A00003804,WX,32746297,643.0,Household Payment,2022-07-20 06:56:39.507116
35012,A00003804,CD,46665102,4458.0,,2022-07-24 15:53:38.507116
35013,A00003805,KL,33937186,5908.0,Household Payment,2022-07-16 06:04:22.507116
35014,A00003806,WX,51833760,3216.0,Household Payment,2022-07-15 04:53:21.507116
35015,A00003806,AB,66113912,2478.0,,2022-07-24 20:59:25.507116
35016,A00003806,ST,6164783,18.0,Insurance Payment,2022-07-25 06:29:40.507116
35017,A00003807,GH,5179399,4828.0,Household Payment,2022-07-25 19:41:02.507116
35018,A00003808,AB,7896417,1966.0,Household Payment,2022-07-25 05:02:00.507116
35019,A00003808,GH,27884578,4767.0,,2022-07-16 18:51:31.507116
35020,A00003809,WX,10469216,1965.0,Household Payment,2022-07-20 12:41:14.507116
35021,A00003809,OP,52133649,1619.0,,2022-07-23 06:38:38.507116
35022,A00003809,YZ,9162903,2.0,Insurance Payment,2022-07-21 16:44:45.507116
35023,A00003810,KL,25770914,2862.0,Household Payment,2022-07-16 09:58:04.507116
35024,A00003811,KL,13080460,2515.0,Household Payment,2022-07-18 07:05:05.507116
35025,A00003812,GH,23986679,2125.0,Household Payment,2022-07-23 06:34:55.507116
35026,A00003813,EF,81887119,5645.0,Household Payment,2022-07-15 04:04:44.507116
35027,A00003813,KL,81905740,895.0,,2022-07-25 05:21:38.507116
35028,A00003813,EF,20648479,333.0,Insurance Payment,2022-07-21 20:10:08.507116
35029,A00003815,QR,94093620,3162.4,Leasing Payment,2022-07-17 22:57:21.507116
35030,A00003817,MN,93542521,6529.0,Household Payment,2022-07-23 09:57:43.507116
35031,A00003818,QR,35474443,3596.0,Household Payment,2022-07-20 17:35:21.507116
35032,A00003818,OP,32659602,1474.0,,2022-07-25 20:10:32.507116
35033,A00003818,CD,34760767,4065.0,Insurance Payment,2022-07-22 06:16:21.507116
35034,A00003819,CD,89256637,7102.0,Household Payment,2022-07-20 11:50:13.507116
35035,A00003820,UV,41454017,8054.0,Household Payment,2022-07-15 02:34:18.507116
35036,A00003822,GH,32954842,11657.0,Household Payment,2022-07-25 10:41:44.507116
35037,A00003824,UV,61468034,6198.0,Household Payment,2022-07-25 21:44:13.507116
35038,A00003826,GH,788856,4518.0,Household Payment,2022-07-18 15:19:57.507116
35039,A00003828,GH,80965399,2010.0,Household Payment,2022-07-21 19:13:46.507116
35044,A00003830,EF,9319293,5498.0,Household Payment,2022-07-23 20:51:05.507116
35046,A00003832,IJ,97227751,160.0,Household Payment,2022-07-22 11:30:45.507116
35047,A00003832,UV,41750305,4176.0,,2022-07-17 03:44:59.507116
35048,A00003833,MN,68814772,6760.0,Household Payment,2022-07-19 05:25:50.507116
35049,A00003834,KL,49577087,3114.0,Household Payment,2022-07-22 20:54:30.507116
35050,A00003834,YZ,63132923,375.0,,2022-07-19 19:53:12.507116
35051,A00003834,MN,51878350,3189.0,Insurance Payment,2022-07-22 18:23:43.507116
35052,A00003834,YZ,52872371,262.0,,2022-07-19 22:46:38.507116
35053,A00003834,WX,34075695,1921.0,Loan Payment,2022-07-21 18:42:17.507116
35054,A00003835,IJ,1018590,6337.0,Household Payment,2022-07-22 20:03:19.507116
35055,A00003835,AB,19860339,1247.0,,2022-07-24 22:09:36.507116
35056,A00003836,QR,24936366,2676.0,Household Payment,2022-07-18 22:59:25.507116
35057,A00003836,MN,95188617,1011.0,,2022-07-19 02:19:09.507116
35058,A00003836,YZ,32683402,5308.0,Insurance Payment,2022-07-20 13:28:16.507116
35059,A00003837,YZ,24419355,1377.6,Leasing Payment,2022-07-23 06:49:43.507116
35060,A00003839,YZ,94504993,3072.1,Leasing Payment,2022-07-15 15:32:27.507116
35061,A00003840,CD,87679588,2559.0,Household Payment,2022-07-18 09:04:43.507116
35062,A00003841,ST,99752336,440.0,Household Payment,2022-07-19 14:21:38.507116
35063,A00003841,MN,55037939,1223.0,Household Payment,2022-07-19 03:15:06.507116
35064,A00003842,ST,627255,2776.0,Household Payment,2022-07-25 21:40:36.507116
35065,A00003844,UV,74524152,2260.0,Household Payment,2022-07-22 15:18:22.507116
35066,A00003845,WX,31715512,8866.0,Household Payment,2022-07-16 23:32:58.507116
35067,A00003846,GH,312638,2016.0,Household Payment,2022-07-21 21:55:51.507116
35068,A00003847,YZ,2573502,5500.0,Household Payment,2022-07-22 06:25:14.507116
35069,A00003847,YZ,83747803,7.0,,2022-07-24 03:29:02.507116
35070,A00003847,QR,36324137,883.0,Insurance Payment,2022-07-17 21:13:41.507116
35071,A00003848,YZ,42658120,7241.0,Household Payment,2022-07-17 08:14:28.507116
35072,A00003849,IJ,72727924,4447.0,Household Payment,2022-07-18 02:59:43.507116
35073,A00003850,IJ,3844541,2037.0,Household Payment,2022-07-23 10:31:25.507116
35074,A00003850,CD,34453201,5120.0,,2022-07-20 00:47:24.507116
35075,A00003851,MN,52305114,1294.0,Household Payment,2022-07-24 16:10:11.507116
35076,A00003851,KL,91988861,9505.0,,2022-07-23 04:29:48.507116
35077,A00003852,CD,38480061,220.0,Household Payment,2022-07-16 21:08:35.507116
35078,A00003852,CD,24416232,3144.0,Household Payment,2022-07-17 18:40:54.507116
35080,A00003854,QR,36950737,1290.0,Household Payment,2022-07-18 19:09:27.507116
35081,A00003854,OP,59714329,930.0,,2022-07-23 17:08:54.507116
35082,A00003855,ST,32587927,950.0,Household Payment,2022-07-22 20:39:59.507116
35083,A00003855,IJ,38085216,5578.0,,2022-07-19 13:34:34.507116
35084,A00003855,MN,78167867,795.0,Insurance Payment,2022-07-15 09:24:32.507116
35085,A00003856,UV,91998385,2280.0,Household Payment,2022-07-23 20:58:04.507116
35086,A00003857,ST,18218005,2183.0,Household Payment,2022-07-15 01:25:32.507116
35087,A00003859,WX,17110729,5120.2,Loan Payment,2022-07-21 02:47:45.507116
35088,A00003860,AB,27327156,1248.5,Leasing Payment,2022-07-20 00:56:43.507116
35089,A00003860,ST,88340824,8323.0,Household Payment,2022-07-25 10:01:06.507116
35090,A00003861,EF,32061487,4227.0,Household Payment,2022-07-25 22:02:35.507116
35091,A00003862,MN,12050682,2080.8,Loan Payment,2022-07-18 23:22:39.507116
35092,A00003862,UV,37094020,3508.0,Household Payment,2022-07-20 01:13:55.507116
35093,A00003862,YZ,17165685,7824.0,,2022-07-19 22:31:52.507116
35094,A00003863,QR,88157391,8504.0,Household Payment,2022-07-25 10:17:54.507116
35095,A00003864,KL,59408056,347.0,Household Payment,2022-07-21 11:38:52.507116
35096,A00003864,GH,67975002,5960.0,,2022-07-25 17:28:48.507116
35097,A00003864,GH,15961814,511.0,Insurance Payment,2022-07-24 22:22:30.507116
35098,A00003864,QR,75671767,1419.0,,2022-07-24 07:18:25.507116
35099,A00003865,OP,62146550,5947.0,Household Payment,2022-07-20 21:10:45.507116
35100,A00003867,AB,21799749,5476.0,Household Payment,2022-07-18 20:14:48.507116
35101,A00003868,CD,47142148,3259.0,Household Payment,2022-07-25 11:42:20.507116
35102,A00003869,GH,43038785,1248.5,Leasing Payment,2022-07-24 16:37:32.507116
35103,A00003869,UV,88817554,6360.0,Household Payment,2022-07-21 06:17:17.507116
35104,A00003870,AB,91396879,3673.0,Household Payment,2022-07-21 20:43:11.507116
35105,A00003871,UV,55483001,153.0,Household Payment,2022-07-22 01:39:08.507116
35106,A00003871,AB,64580011,1505.0,Household Payment,2022-07-20 15:23:14.507116
35107,A00003872,UV,37346983,2502.2,Loan Payment,2022-07-22 00:44:49.507116
35108,A00003872,GH,39719027,1691.0,Household Payment,2022-07-20 00:50:21.507116
35109,A00003872,QR,66648661,923.0,,2022-07-16 19:32:04.507116
35110,A00003872,KL,84313565,5301.0,Insurance Payment,2022-07-22 08:46:19.507116
35111,A00003872,MN,8770090,2908.0,,2022-07-25 15:05:49.507116
35115,A00003874,CD,51856213,5861.0,Household Payment,2022-07-25 17:43:03.507116
35116,A00003875,IJ,93942355,6413.7,Loan Payment,2022-07-19 03:21:08.507116
35117,A00003876,UV,60230421,12056.0,Household Payment,2022-07-21 19:09:04.507116
35118,A00003877,QR,32653641,3711.0,Household Payment,2022-07-17 16:23:09.507116
35119,A00003878,OP,23655247,216.0,Household Payment,2022-07-19 10:15:17.507116
35120,A00003878,YZ,38488340,1648.0,,2022-07-17 00:02:10.507116
35121,A00003878,YZ,35417062,70.0,Insurance Payment,2022-07-16 18:35:30.507116
35126,A00003880,CD,74985646,1942.0,Household Payment,2022-07-22 15:11:23.507116
35127,A00003881,EF,91738003,1319.0,Household Payment,2022-07-15 07:29:22.507116
35128,A00003881,IJ,58912730,3188.0,,2022-07-20 07:09:06.507116
35129,A00003882,KL,49302369,1608.0,Household Payment,2022-07-16 11:01:27.507116
35130,A00003882,QR,87316327,379.0,,2022-07-23 14:48:24.507116
35131,A00003882,ST,72013407,77.0,Insurance Payment,2022-07-15 12:04:02.507116
35132,A00003882,IJ,12070072,100.0,,2022-07-21 20:45:28.507116
35133,A00003884,YZ,5279612,5011.0,Household Payment,2022-07-17 13:58:06.507116
35134,A00003885,GH,4249543,1176.0,Leasing Payment,2022-07-20 21:19:52.507116
35135,A00003887,MN,51578915,2013.0,Household Payment,2022-07-15 15:12:02.507116
35136,A00003889,KL,70547342,173.0,Household Payment,2022-07-22 03:10:25.507116
35137,A00003889,GH,94921665,1767.0,,2022-07-22 09:39:26.507116
35138,A00003890,MN,11023718,5467.0,Household Payment,2022-07-20 05:52:37.507116
35139,A00003891,GH,80522375,3172.0,Household Payment,2022-07-22 03:29:04.507116
35140,A00003892,GH,29015290,2238.0,Household Payment,2022-07-16 16:24:37.507116
35141,A00003893,QR,80644279,1501.0,Household Payment,2022-07-25 08:03:10.507116
35142,A00003893,MN,44051182,1534.0,,2022-07-24 12:05:49.507116
35143,A00003894,OP,98407303,2745.0,Household Payment,2022-07-19 23:25:16.507116
35144,A00003894,YZ,15127009,621.0,Household Payment,2022-07-24 09:48:35.507116
35145,A00003895,OP,23516989,4414.0,Household Payment,2022-07-18 01:25:52.507116
35146,A00003896,EF,45272469,2602.0,Household Payment,2022-07-18 04:26:48.507116
35147,A00003896,MN,53936433,1642.0,,2022-07-20 17:15:58.507116
35148,A00003897,MN,68786066,5350.0,Household Payment,2022-07-20 21:33:05.507116
35149,A00003898,WX,33097869,2650.0,Household Payment,2022-07-16 18:52:33.507116
35150,A00003899,IJ,84541290,3069.0,Household Payment,2022-07-22 15:55:41.507116
35153,A00003901,GH,92254411,932.0,Leasing Payment,2022-07-23 01:24:41.507116
35154,A00003902,WX,38989275,1016.0,Household Payment,2022-07-22 20:08:26.507116
35155,A00003902,ST,77708458,5419.0,,2022-07-25 16:33:50.507116
35156,A00003903,CD,41765970,6583.0,Household Payment,2022-07-23 01:33:09.507116
35157,A00003904,UV,63099199,2075.0,Household Payment,2022-07-17 22:42:58.507116
35158,A00003905,YZ,45596945,7689.0,Household Payment,2022-07-17 03:33:21.507116
35159,A00003906,EF,96055197,5577.3,Loan Payment,2022-07-22 09:45:00.507116
35160,A00003907,CD,56403291,5577.3,Loan Payment,2022-07-15 01:08:56.507116
35161,A00003908,KL,49593687,1630.0,Household Payment,2022-07-17 10:29:05.507116
35162,A00003908,QR,26197701,1008.0,Household Payment,2022-07-15 22:46:56.507116
35163,A00003909,YZ,4480547,8279.0,Household Payment,2022-07-16 12:59:26.507116
35164,A00003909,QR,5039710,713.0,,2022-07-24 14:29:50.507116
35165,A00003909,YZ,73936581,617.0,Insurance Payment,2022-07-15 01:35:27.507116
35166,A00003910,YZ,79231428,2673.0,Household Payment,2022-07-20 22:00:03.507116
35167,A00003911,EF,83345818,1946.0,Household Payment,2022-07-20 02:59:37.507116
35168,A00003912,UV,99253552,1177.0,Household Payment,2022-07-24 13:11:18.507116
35169,A00003912,KL,95519256,1551.0,Household Payment,2022-07-19 05:54:48.507116
35170,A00003913,OP,66400325,7333.0,Household Payment,2022-07-21 22:28:09.507116
35171,A00003914,AB,39802485,6118.0,Household Payment,2022-07-21 09:18:17.507116
35172,A00003915,GH,25808733,9510.0,Household Payment,2022-07-20 17:18:26.507116
35173,A00003916,EF,91283201,2693.7,Loan Payment,2022-07-23 19:04:09.507116
35174,A00003916,UV,38921874,10900.0,Household Payment,2022-07-23 15:23:19.507116
35175,A00003916,UV,51592075,1078.0,,2022-07-20 00:05:14.507116
35176,A00003916,AB,23392904,2570.0,Insurance Payment,2022-07-18 03:58:07.507116
35177,A00003917,CD,89179288,2362.0,Household Payment,2022-07-22 21:03:04.507116
35178,A00003917,QR,63465010,2833.0,,2022-07-22 22:10:59.507116
35179,A00003917,YZ,75628006,789.0,Insurance Payment,2022-07-18 10:07:04.507116
35180,A00003917,OP,9782308,272.0,,2022-07-24 20:31:42.507116
35181,A00003918,ST,11387104,4865.0,Household Payment,2022-07-15 00:10:43.507116
35182,A00003919,KL,81950729,3521.0,Household Payment,2022-07-15 23:39:16.507116
35183,A00003922,MN,27645427,2953.0,Household Payment,2022-07-15 07:59:41.507116
35184,A00003923,ST,4434031,5037.0,Household Payment,2022-07-23 20:48:02.507116
35185,A00003924,KL,47621411,3093.0,Household Payment,2022-07-24 14:10:17.507116
35186,A00003925,WX,61645322,4256.0,Household Payment,2022-07-21 04:30:43.507116
35187,A00003925,OP,25474483,2247.0,,2022-07-18 21:16:50.507116
35188,A00003926,IJ,55667674,2232.0,Household Payment,2022-07-22 12:22:17.507116
35189,A00003927,CD,14631736,1926.0,Household Payment,2022-07-25 09:29:12.507116
35190,A00003927,YZ,35319298,1400.0,,2022-07-16 11:50:46.507116
35196,A00003930,YZ,79120719,9101.0,Household Payment,2022-07-17 20:17:55.507116
35197,A00003932,UV,38860297,1593.0,Household Payment,2022-07-18 11:18:05.507116
35198,A00003933,YZ,1246595,1616.2,Leasing Payment,2022-07-20 21:55:20.507116
35199,A00003934,MN,96072834,2396.0,Household Payment,2022-07-15 08:35:11.507116
35200,A00003935,WX,62539005,1184.0,Leasing Payment,2022-07-18 05:54:32.507116
35201,A00003935,MN,30181229,2648.0,Household Payment,2022-07-22 12:46:30.507116
35202,A00003935,GH,11549193,5908.0,,2022-07-15 04:46:41.507116
35203,A00003935,YZ,3849626,652.0,Insurance Payment,2022-07-18 14:44:53.507116
35204,A00003935,MN,46342325,1070.0,,2022-07-21 01:09:40.507116
35205,A00003936,CD,59733676,1859.0,Household Payment,2022-07-23 19:18:15.507116
35206,A00003936,ST,98634075,127.0,,2022-07-21 17:17:00.507116
35207,A00003936,AB,8674580,432.0,Insurance Payment,2022-07-18 15:47:21.507116
35208,A00003937,KL,92072844,3385.0,Household Payment,2022-07-15 00:19:17.507116
35209,A00003938,CD,83267962,3869.0,Household Payment,2022-07-15 19:02:53.507116
35210,A00003939,MN,57331061,5177.0,Household Payment,2022-07-15 15:22:00.507116
35211,A00003941,MN,7649010,1510.0,Household Payment,2022-07-16 13:38:34.507116
35212,A00003941,WX,13397574,599.0,,2022-07-15 03:05:18.507116
35213,A00003942,YZ,11209202,2982.5,Loan Payment,2022-07-24 01:28:18.507116
35214,A00003942,ST,34098577,13428.0,Household Payment,2022-07-17 10:17:30.507116
35215,A00003943,YZ,50228506,1942.0,Household Payment,2022-07-19 02:17:25.507116
35216,A00003944,QR,78422194,1165.0,Household Payment,2022-07-21 15:35:11.507116
35217,A00003944,EF,65107047,3338.0,,2022-07-18 15:20:51.507116
35218,A00003946,GH,72052663,4832.0,Household Payment,2022-07-22 11:41:37.507116
35219,A00003946,AB,14122963,4607.0,,2022-07-21 18:05:11.507116
35220,A00003947,CD,13642275,2469.0,Household Payment,2022-07-18 13:54:01.507116
35221,A00003947,YZ,94871657,619.0,,2022-07-24 21:41:22.507116
35222,A00003948,YZ,3428841,314.0,Household Payment,2022-07-19 08:48:42.507116
35223,A00003948,EF,58645462,2780.0,,2022-07-25 16:20:33.507116
35224,A00003948,YZ,3555155,1969.0,Insurance Payment,2022-07-25 02:31:03.507116
35225,A00003948,EF,3710729,210.0,,2022-07-24 00:44:35.507116
35226,A00003950,EF,8577830,6955.0,Household Payment,2022-07-23 14:21:05.507116
35227,A00003950,WX,71886944,1185.0,Leasing Payment,2022-07-20 05:53:43.507116
35228,A00003951,OP,7565194,7284.0,Loan Payment,2022-07-25 15:41:14.507116
35229,A00003952,GH,72330528,367.0,Household Payment,2022-07-24 18:31:58.507116
35230,A00003952,GH,22428715,1138.0,Household Payment,2022-07-17 23:04:50.507116
35231,A00003953,AB,85838764,5297.7,Loan Payment,2022-07-21 10:27:38.507116
35232,A00003954,MN,77104884,2014.0,Household Payment,2022-07-23 18:23:56.507116
35233,A00003955,EF,9654927,4129.0,Household Payment,2022-07-19 16:21:03.507116
35234,A00003955,GH,24978786,997.0,,2022-07-24 06:56:38.507116
35235,A00003956,ST,20439923,6035.0,Household Payment,2022-07-16 23:04:41.507116
35236,A00003956,IJ,23786348,892.0,,2022-07-25 21:42:02.507116
35237,A00003959,AB,40621632,1680.6,Leasing Payment,2022-07-15 15:34:59.507116
35238,A00003960,CD,74252974,3204.0,Household Payment,2022-07-16 12:56:07.507116
35239,A00003961,AB,38375651,2309.0,Household Payment,2022-07-21 13:01:13.507116
35240,A00003963,IJ,27212840,3477.0,Household Payment,2022-07-18 15:51:23.507116
35241,A00003963,WX,88884788,95.0,,2022-07-23 23:42:52.507116
35242,A00003963,EF,42651188,70.0,Insurance Payment,2022-07-22 21:46:04.507116
35243,A00003964,UV,49043488,2146.0,Household Payment,2022-07-23 08:43:06.507116
35244,A00003966,IJ,59096312,1754.0,Household Payment,2022-07-16 20:35:42.507116
35245,A00003967,AB,28307140,2349.5,Loan Payment,2022-07-21 22:01:44.507116
35246,A00003969,QR,24362379,4299.0,Household Payment,2022-07-22 09:32:14.507116
35247,A00003970,ST,15046972,8957.0,Household Payment,2022-07-22 00:53:27.507116
35248,A00003971,KL,30010575,9510.0,Household Payment,2022-07-22 15:51:11.507116
35249,A00003971,UV,54464662,1026.0,,2022-07-16 16:10:28.507116
35250,A00003971,WX,30132991,857.0,Insurance Payment,2022-07-20 08:42:19.507116
35251,A00003971,MN,55104500,402.0,,2022-07-22 04:38:43.507116
35252,A00003972,GH,4039895,7012.0,Household Payment,2022-07-17 03:27:52.507116
35253,A00003972,AB,33554858,2012.0,,2022-07-23 16:00:15.507116
35254,A00003973,IJ,58564495,6941.0,Household Payment,2022-07-21 06:40:50.507116
35255,A00003974,QR,35360241,4670.0,Household Payment,2022-07-21 22:25:25.507116
35256,A00003975,YZ,22444594,2269.0,Household Payment,2022-07-17 02:38:21.507116
35257,A00003976,ST,59522145,967.0,Household Payment,2022-07-16 09:20:02.507116
35258,A00003976,ST,8696937,1447.0,Household Payment,2022-07-15 14:16:31.507116
35259,A00003977,ST,51005125,2974.0,Household Payment,2022-07-17 04:45:53.507116
35260,A00003978,WX,59417921,3616.0,Household Payment,2022-07-15 05:59:05.507116
35261,A00003978,UV,2867442,692.0,,2022-07-17 21:02:52.507116
35262,A00003978,QR,18854892,1997.0,Insurance Payment,2022-07-20 13:01:47.507116
35263,A00003979,WX,51212304,6256.0,Household Payment,2022-07-21 07:40:29.507116
35264,A00003980,ST,74249100,1367.0,Household Payment,2022-07-15 20:42:58.507116
35265,A00003980,QR,32205635,2264.0,,2022-07-17 13:21:33.507116
35266,A00003981,AB,83879112,1383.0,Household Payment,2022-07-17 12:34:25.507116
35267,A00003981,EF,20137071,336.0,,2022-07-23 10:12:38.507116
35268,A00003981,MN,9709912,545.0,Insurance Payment,2022-07-23 13:56:26.507116
35269,A00003982,OP,15246630,2153.0,Household Payment,2022-07-16 16:54:24.507116
35270,A00003984,AB,94890266,1803.0,Household Payment,2022-07-25 04:42:07.507116
35271,A00003985,GH,17921477,2007.0,Household Payment,2022-07-17 23:22:35.507116
35272,A00003986,AB,78493797,3960.0,Household Payment,2022-07-17 12:17:11.507116
35273,A00003986,WX,87679379,2649.0,,2022-07-21 10:04:13.507116
35274,A00003987,WX,32697832,4992.0,Household Payment,2022-07-25 08:32:48.507116
35275,A00003987,QR,86586814,1526.0,Leasing Payment,2022-07-18 00:16:03.507116
35276,A00003989,CD,242722,2097.0,Household Payment,2022-07-18 05:29:21.507116
35277,A00003990,YZ,18163431,10312.0,Household Payment,2022-07-19 11:38:15.507116
35278,A00003991,IJ,95958947,1937.0,Household Payment,2022-07-22 08:55:03.507116
35279,A00003992,ST,15884882,6738.0,Household Payment,2022-07-22 19:41:18.507116
35280,A00003993,ST,54010170,7616.0,Household Payment,2022-07-25 16:41:07.507116
35281,A00003995,KL,10419178,3601.0,Household Payment,2022-07-18 03:41:36.507116
35282,A00003995,UV,18222165,415.0,,2022-07-22 13:51:33.507116
35283,A00003995,YZ,70030551,983.0,Insurance Payment,2022-07-25 05:44:03.507116
35284,A00003996,YZ,29565316,1511.0,Household Payment,2022-07-20 05:01:23.507116
35285,A00003998,QR,26202184,2364.0,Household Payment,2022-07-19 15:38:23.507116
35286,A00003998,KL,25096166,1519.0,,2022-07-24 10:11:16.507116
